PSEUDO R2,BIAS,MAE,RMAE,CommonPartOfCommuters,sha,year,path
0.9841084001852881,-218439885.40690273,260017575.21309042,0.14091953364323676,0.9251070966699878,0cd33f0525888e5505417beba81c058db6fec6eb,2018,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_with_lags_trade_predictions_2023-10-08_18_32_10.csv
0.9818721237072555,147934938.82718182,190571173.88777772,0.10665687991447223,0.9487914574424142,0cd33f0525888e5505417beba81c058db6fec6eb,2019,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_with_lags_trade_predictions_2023-10-08_18_32_10.csv
0.9850271306201419,-40688265.47042734,85540487.21048844,0.12801734601825296,0.9339812935097404,0cd33f0525888e5505417beba81c058db6fec6eb,2000,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
-0.01583999349398968,-640456381.4760602,640456381.4760602,1.0,0.0,0cd33f0525888e5505417beba81c058db6fec6eb,2001,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
0.9750025048550052,32426242.582508083,95817430.67378472,0.14771013464612595,0.9279458404049239,0cd33f0525888e5505417beba81c058db6fec6eb,2002,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
-0.018144942948356224,-775220049.7640219,775220049.7640219,1.0,0.0,0cd33f0525888e5505417beba81c058db6fec6eb,2003,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
0.9658999932460789,-180055859.62608537,184683623.33679697,0.19842891348759692,0.8901609964002295,0cd33f0525888e5505417beba81c058db6fec6eb,2004,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
0.9877972132736742,-79598775.61966959,106503190.28958242,0.10310017298681119,0.9463842204316499,0cd33f0525888e5505417beba81c058db6fec6eb,2005,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
0.980981224877293,12753407.09007127,142108971.17332244,0.12368987277826682,0.9384964209649731,0cd33f0525888e5505417beba81c058db6fec6eb,2006,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
0.9909302291651618,-29180640.342614647,146416864.19985595,0.11142976619606504,0.9436595186985778,0cd33f0525888e5505417beba81c058db6fec6eb,2007,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
0.9804605482507385,-120002860.76570329,207690960.61634815,0.1365798882870819,0.9289048096538826,0cd33f0525888e5505417beba81c058db6fec6eb,2008,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
0.8647769805012363,388589735.19267166,407091736.60937566,0.33855338168239396,0.8542707132741713,0cd33f0525888e5505417beba81c058db6fec6eb,2009,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
0.9497930677135629,-167432414.8091447,293990824.543122,0.20978142875384662,0.8884453550108777,0cd33f0525888e5505417beba81c058db6fec6eb,2010,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
0.9493082802884645,-387127402.82252747,408244695.8621088,0.24243802171212453,0.8630373040271591,0cd33f0525888e5505417beba81c058db6fec6eb,2011,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
0.9917209590889299,-40653272.64243667,163081244.23389086,0.09755956225895882,0.9506197582153555,0cd33f0525888e5505417beba81c058db6fec6eb,2012,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
0.9847008513663629,151039600.2316174,222737486.92058235,0.13036506874559653,0.9375766202145825,0cd33f0525888e5505417beba81c058db6fec6eb,2013,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
-0.020744208437650125,-1728728815.7641587,1728728815.7641587,1.0,0.0,0cd33f0525888e5505417beba81c058db6fec6eb,2014,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
0.9807166326030796,243812863.2184245,271300271.8262226,0.17485691384128707,0.9189404294097422,0cd33f0525888e5505417beba81c058db6fec6eb,2015,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
0.9917907216731675,90769039.19022356,159985086.14127842,0.1048464587670482,0.9490909488960718,0cd33f0525888e5505417beba81c058db6fec6eb,2016,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
0.9873642526012733,-203449838.81957823,236487296.36042282,0.14003825710122395,0.925492748142388,0cd33f0525888e5505417beba81c058db6fec6eb,2017,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
0.981710836107012,-250057783.6887249,281365979.0542043,0.15248954813495638,0.918213288456092,0cd33f0525888e5505417beba81c058db6fec6eb,2018,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
0.9838408551696037,101306933.27146225,166290690.80625072,0.09306783328448824,0.9547489154941515,0cd33f0525888e5505417beba81c058db6fec6eb,2019,../Modelling_and_results/Neural_network/trade_predictions/gcp_full_trade_prediction_2023-10-12_01_56_21.csv
0.9881755071604734,-48127718.95087113,78263121.27961127,0.11712625686438714,0.9392490314116801,0cd33f0525888e5505417beba81c058db6fec6eb,2000,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.9761036510006782,71887373.59118304,91243679.12435287,0.1424666562210896,0.932551988531358,0cd33f0525888e5505417beba81c058db6fec6eb,2001,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.9823694422343933,-8903679.90886416,79545401.17991902,0.12262551642371065,0.9382635530237347,0cd33f0525888e5505417beba81c058db6fec6eb,2002,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.97042529744673,-122939898.95715924,134242326.29051465,0.17316673676252078,0.9059598546908585,0cd33f0525888e5505417beba81c058db6fec6eb,2003,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.9808789255215279,-131257885.99360587,138463394.74903408,0.14876869145971985,0.9199726495144201,0cd33f0525888e5505417beba81c058db6fec6eb,2004,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.9930523222091945,-47652838.35071682,85274357.90978113,0.08254964971408611,0.9577506901076231,0cd33f0525888e5505417beba81c058db6fec6eb,2005,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.9830386681880061,-5671095.777611487,132410428.0971026,0.11524838207343951,0.942233239127244,0cd33f0525888e5505417beba81c058db6fec6eb,2006,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.9953223898797154,-27860128.880248155,112374129.4891335,0.08552172622935332,0.9567809544725934,0cd33f0525888e5505417beba81c058db6fec6eb,2007,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.9809765857006545,-60719171.59071682,188459007.3575951,0.12393274168124105,0.9367712803112452,0cd33f0525888e5505417beba81c058db6fec6eb,2008,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.8656255915723137,419734310.93552375,433070875.0855017,0.3601586475066109,0.8466801585336464,0cd33f0525888e5505417beba81c058db6fec6eb,2009,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.9438131088006091,-228372264.79579753,329673140.9366758,0.23524306459203775,0.8719446210004129,0cd33f0525888e5505417beba81c058db6fec6eb,2010,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.9777557451649846,-267575698.4258673,284443176.03800136,0.16891791023161,0.9082515836732445,0cd33f0525888e5505417beba81c058db6fec6eb,2011,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.9939089546822265,49209600.53090903,168954302.40513885,0.101072982744558,0.9501965776338098,0cd33f0525888e5505417beba81c058db6fec6eb,2012,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.9912766333361767,-13778884.237299314,145742513.16596335,0.08530101066827259,0.9571768190943902,0cd33f0525888e5505417beba81c058db6fec6eb,2013,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.993662532224427,109655235.1426703,158137114.03816688,0.09147595192266447,0.9556680374440328,0cd33f0525888e5505417beba81c058db6fec6eb,2014,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.9798160519944498,247546977.81605333,270353855.80912316,0.1742469351529282,0.9193132222976292,0cd33f0525888e5505417beba81c058db6fec6eb,2015,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.9946154081017287,-20262125.66941177,133743293.51580575,0.08764886182322808,0.9558826560972268,0cd33f0525888e5505417beba81c058db6fec6eb,2016,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.9853677828625469,-206328796.21217376,232682982.26825032,0.13778549543862068,0.9266247741383864,0cd33f0525888e5505417beba81c058db6fec6eb,2017,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.9922391602422134,-156474306.16353762,194977302.37661287,0.10567020517521301,0.9448254103717045,0cd33f0525888e5505417beba81c058db6fec6eb,2018,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.9855677850465882,83980503.78772093,156021529.07210672,0.08732049633128318,0.9573422376041125,0cd33f0525888e5505417beba81c058db6fec6eb,2019,../Modelling_and_results/Neural_network/trade_predictions/gcp_limited_specification_prediction_2023-09-14_11_58_46.csv
0.9831225803714561,-55934855.02379488,84319922.35956754,0.12619068500715108,0.9341484254052796,0cd33f0525888e5505417beba81c058db6fec6eb,2000,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.9826792974729457,57317325.48748448,82936375.90404253,0.1294957444453891,0.9380253241796801,0cd33f0525888e5505417beba81c058db6fec6eb,2001,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.9824291664236046,14270553.988948384,80981797.47351116,0.12483983472091104,0.9382592062333719,0cd33f0525888e5505417beba81c058db6fec6eb,2002,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.9718553651125291,-109666446.9813922,128285325.51815818,0.16548246598782942,0.9109608054732216,0cd33f0525888e5505417beba81c058db6fec6eb,2003,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.96850718084831,-127110696.17491667,145669032.10668916,0.15651061662900073,0.9160093455274192,0cd33f0525888e5505417beba81c058db6fec6eb,2004,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.9818230502531159,19039228.419843554,122509087.54065683,0.11859464569610724,0.9412441383315273,0cd33f0525888e5505417beba81c058db6fec6eb,2005,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.9795882909477339,17251721.07354061,147262233.64073497,0.12817520803700896,0.9363899699872289,0cd33f0525888e5505417beba81c058db6fec6eb,2006,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.9895048619632413,-21864330.762732044,130585693.55609417,0.09938153901209479,0.949892341509526,0cd33f0525888e5505417beba81c058db6fec6eb,2007,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.9793154517838022,-57646927.67030441,196303870.50016543,0.12909161103434166,0.93420711463409,0cd33f0525888e5505417beba81c058db6fec6eb,2008,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.8897041176326913,477508290.6014347,487033634.2136254,0.405036184790717,0.8310317765329154,0cd33f0525888e5505417beba81c058db6fec6eb,2009,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.951615069304505,-149603279.27640557,285833072.05402946,0.20396034581616784,0.8922696327832345,0cd33f0525888e5505417beba81c058db6fec6eb,2010,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.9658973543766006,-260238766.9722216,301357699.5026541,0.17896267908846933,0.9030252252374642,0cd33f0525888e5505417beba81c058db6fec6eb,2011,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.9826270885992642,36416599.50049845,211474493.1448337,0.12650969813889637,0.9374267421513964,0cd33f0525888e5505417beba81c058db6fec6eb,2012,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.9838766843222273,100106972.671911,214654028.92715025,0.1256339362739814,0.9389709149423301,0cd33f0525888e5505417beba81c058db6fec6eb,2013,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.9932719204765362,44463588.7436837,162957871.1868959,0.09426456579013107,0.9534661515959978,0cd33f0525888e5505417beba81c058db6fec6eb,2014,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.9861983778569668,173810572.50665447,221567270.64017358,0.1428032817349846,0.9323855590906596,0cd33f0525888e5505417beba81c058db6fec6eb,2015,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.9896377572753131,2678388.41576827,168338464.8391792,0.11032085763971299,0.9448879398868011,0cd33f0525888e5505417beba81c058db6fec6eb,2016,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.9883800537792667,-204911583.42056286,241326359.47099704,0.14290375547867104,0.9239331304124958,0cd33f0525888e5505417beba81c058db6fec6eb,2017,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.9847252182477357,-188167091.05583695,238682607.70277306,0.1293568011264689,0.9318464738919874,0cd33f0525888e5505417beba81c058db6fec6eb,2018,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.9853134821898369,149905177.50330892,207362156.87463158,0.11605428152322454,0.9443090222620204,0cd33f0525888e5505417beba81c058db6fec6eb,2019,../Modelling_and_results/Random_forest/Results/RF_trade_limited_prediction_2023-10-10_20-09.csv
0.9815895106593503,-62228211.9647333,86760862.69170108,0.12984372362428834,0.9319074462458131,0cd33f0525888e5505417beba81c058db6fec6eb,2000,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.9856552498050549,55165683.77108624,80880221.43446338,0.12628529244733058,0.9394644666016236,0cd33f0525888e5505417beba81c058db6fec6eb,2001,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.9808715044215632,24155246.667786013,84831787.14667715,0.13077489777792048,0.9358077220956311,0cd33f0525888e5505417beba81c058db6fec6eb,2002,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.9718484900807826,-108751134.34667291,128114072.13660055,0.16526155660653857,0.9111361221243149,0cd33f0525888e5505417beba81c058db6fec6eb,2003,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.9639909420253387,-147757944.61756518,158485783.9447372,0.1702812698992483,0.9075184074946668,0cd33f0525888e5505417beba81c058db6fec6eb,2004,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.9795238671103162,15289546.144085681,117966558.60778499,0.11419726081492879,0.9433208241349715,0cd33f0525888e5505417beba81c058db6fec6eb,2005,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.9747620534955612,22970185.201946806,146831061.29742545,0.1277999210171317,0.9367324919392006,0cd33f0525888e5505417beba81c058db6fec6eb,2006,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.9891696636908529,-18617101.111432936,129551962.88502139,0.09859482385044434,0.9503508625488892,0cd33f0525888e5505417beba81c058db6fec6eb,2007,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.9741101640949921,-50826712.94046516,201936963.6601774,0.13279599581941834,0.9324734919168315,0cd33f0525888e5505417beba81c058db6fec6eb,2008,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.8691047821103115,486509232.60753274,500120762.9381669,0.41591995198066073,0.8270315480591232,0cd33f0525888e5505417beba81c058db6fec6eb,2009,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.9645545140032746,-121496063.09647262,266703223.59341136,0.1903099642161652,0.9005333742631373,0cd33f0525888e5505417beba81c058db6fec6eb,2010,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.9547958587132249,-307075431.20823103,346854641.8851671,0.20598125107964738,0.8866766549361927,0cd33f0525888e5505417beba81c058db6fec6eb,2011,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.986052443482722,-12958736.6376454,185881502.70700753,0.11119928671947478,0.9441840065134482,0cd33f0525888e5505417beba81c058db6fec6eb,2012,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.9822535884384611,120866655.45582303,219143060.03251413,0.12826130204317743,0.938060206743393,0cd33f0525888e5505417beba81c058db6fec6eb,2013,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.9921092551041838,57874313.459391914,170797546.4633524,0.09879950221565198,0.9514135367196597,0cd33f0525888e5505417beba81c058db6fec6eb,2014,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.9841569981488993,196741304.79708174,238430190.9086163,0.15367167555060252,0.9277452095425033,0cd33f0525888e5505417beba81c058db6fec6eb,2015,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.9908909525535181,21337939.723578565,157981773.02677584,0.10353358460531728,0.948592644069725,0cd33f0525888e5505417beba81c058db6fec6eb,2016,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.9894782102793955,-199936563.08549204,228385655.5908715,0.13524079156929505,0.928124793828128,0cd33f0525888e5505417beba81c058db6fec6eb,2017,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.9825389663014517,-215761055.90156946,249036559.0013676,0.13496824484202155,0.9283252635642782,0cd33f0525888e5505417beba81c058db6fec6eb,2018,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.986653203430659,152713811.37548268,204228988.73923966,0.1143007427757268,0.9451918354509868,0cd33f0525888e5505417beba81c058db6fec6eb,2019,../Modelling_and_results/Random_forest/Results/RF_trade_full_prediction_2023-10-10_18-36.csv
0.9819432991269105,-60035262.4557151,86776840.32712676,0.12986763527769998,0.9320119203362147,0cd33f0525888e5505417beba81c058db6fec6eb,2000,../Modelling_and_results/Random_forest/Results/RF_trade_limited_lags_prediction_2023-10-10_20-24.csv
0.9840027428588218,59287307.11862693,84671914.76321825,0.13220559153158074,0.936821436848046,0cd33f0525888e5505417beba81c058db6fec6eb,2001,../Modelling_and_results/Random_forest/Results/RF_trade_limited_lags_prediction_2023-10-10_20-24.csv
0.9800763695457716,25265082.2639403,86221197.12558194,0.1329167829612272,0.9348111010205576,0cd33f0525888e5505417beba81c058db6fec6eb,2002,../Modelling_and_results/Random_forest/Results/RF_trade_limited_lags_prediction_2023-10-10_20-24.csv
0.9720574102917746,-108298200.53984408,127252037.84401259,0.16414957002563116,0.9117617774413932,0cd33f0525888e5505417beba81c058db6fec6eb,2003,../Modelling_and_results/Random_forest/Results/RF_trade_limited_lags_prediction_2023-10-10_20-24.csv
0.9593092602366416,-144378589.19026205,158083605.7395895,0.16984915912064227,0.9079346410365141,0cd33f0525888e5505417beba81c058db6fec6eb,2004,../Modelling_and_results/Random_forest/Results/RF_trade_limited_lags_prediction_2023-10-10_20-24.csv
0.9791504431974352,33791977.522565216,122212798.05500634,0.11830782332823563,0.9417980466888757,0cd33f0525888e5505417beba81c058db6fec6eb,2005,../Modelling_and_results/Random_forest/Results/RF_trade_limited_lags_prediction_2023-10-10_20-24.csv
0.9765743590943189,25662040.69099716,147010913.12507123,0.1279564618005655,0.936728383962708,0cd33f0525888e5505417beba81c058db6fec6eb,2006,../Modelling_and_results/Random_forest/Results/RF_trade_limited_lags_prediction_2023-10-10_20-24.csv
0.9899932329206377,-17126300.580319148,130802622.44767615,0.09954663157709576,0.9499001867634039,0cd33f0525888e5505417beba81c058db6fec6eb,2007,../Modelling_and_results/Random_forest/Results/RF_trade_limited_lags_prediction_2023-10-10_20-24.csv
0.9756197168348414,-50234130.50209655,199159786.2324264,0.13096969301976832,0.9334153575196611,0cd33f0525888e5505417beba81c058db6fec6eb,2008,../Modelling_and_results/Random_forest/Results/RF_trade_limited_lags_prediction_2023-10-10_20-24.csv
0.8638684838966288,498738250.77910453,510071273.11855453,0.4241951847306387,0.824333104419771,0cd33f0525888e5505417beba81c058db6fec6eb,2009,../Modelling_and_results/Random_forest/Results/RF_trade_limited_lags_prediction_2023-10-10_20-24.csv
0.9601197815497706,-154434549.7127911,287897257.4747457,0.2054332753453246,0.8912936984258568,0cd33f0525888e5505417beba81c058db6fec6eb,2010,../Modelling_and_results/Random_forest/Results/RF_trade_limited_lags_prediction_2023-10-10_20-24.csv
0.9475853504297123,-334266011.96329236,362333490.22753894,0.21517343755149354,0.880558375444365,0cd33f0525888e5505417beba81c058db6fec6eb,2011,../Modelling_and_results/Random_forest/Results/RF_trade_limited_lags_prediction_2023-10-10_20-24.csv
0.9851205106730537,-4870174.461428862,189595108.00491655,0.11342086473703607,0.9432068350793953,0cd33f0525888e5505417beba81c058db6fec6eb,2012,../Modelling_and_results/Random_forest/Results/RF_trade_limited_lags_prediction_2023-10-10_20-24.csv
0.9820357013595953,135215351.29097572,225096909.967855,0.13174600534504427,0.9366343633170298,0cd33f0525888e5505417beba81c058db6fec6eb,2013,../Modelling_and_results/Random_forest/Results/RF_trade_limited_lags_prediction_2023-10-10_20-24.csv
